FID_Baklaw,OBJECTID,PARCELKEY,PARCELNO,DISTRICT,VDC,WARDNO,GRIDS1,PARCELTY,Shape_Leng,Shape_Area,ParcelNote,PARCELLU,UID,FID_Landus,Area,Class,Zonetype,Remarks,ZoneNo,Maxm_Area
-1,0,,0,0,0,,,0,0.0,0.0,,0,,175,37302.4381961,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,37302.4381962
-1,0,,0,0,0,,,0,0.0,0.0,,0,,176,26750.9560151,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,26750.9560151
-1,0,,0,0,0,,,0,0.0,0.0,,0,,177,90320.7214822,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,90320.7214822
-1,0,,0,0,0,,,0,0.0,0.0,,0,,178,3424.15838173,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3424.15838167
-1,0,,0,0,0,,,0,0.0,0.0,,0,,179,12399.9749583,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,12399.9749584
-1,0,,0,0,0,,,0,0.0,0.0,,0,,180,34940.51624,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,34940.51624
-1,0,,0,0,0,,,0,0.0,0.0,,0,,181,52430.8361379,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,52430.836138
-1,0,,0,0,0,,,0,0.0,0.0,,0,,182,65956.1445956,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,65956.1445956
-1,0,,0,0,0,,,0,0.0,0.0,,0,,183,309214.703289,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,309214.703289
-1,0,,0,0,0,,,0,0.0,0.0,,0,,184,860.565708133,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,860.565708146
-1,0,,0,0,0,,,0,0.0,0.0,,0,,185,134798.506486,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,134798.506486
-1,0,,0,0,0,,,0,0.0,0.0,,0,,186,163082.73725,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,163082.737254
-1,0,,0,0,0,,,0,0.0,0.0,,0,,187,14706.525973,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,14706.525973
-1,0,,0,0,0,,,0,0.0,0.0,,0,,188,58641.9084254,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,58641.9084431
-1,0,,0,0,0,,,0,0.0,0.0,,0,,189,67893.5115479,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,67893.5115478
-1,0,,0,0,0,,,0,0.0,0.0,,0,,190,18357.124985,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,18357.124985
-1,0,,0,0,0,,,0,0.0,0.0,,0,,191,49636.5295694,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,49636.5295693
-1,0,,0,0,0,,,0,0.0,0.0,,0,,192,59425.9208806,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,59425.9208806
-1,0,,0,0,0,,,0,0.0,0.0,,0,,193,68588.4870527,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,68588.4870527
-1,0,,0,0,0,,,0,0.0,0.0,,0,,194,11702.4968813,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,11702.4968813
-1,0,,0,0,0,,,0,0.0,0.0,,0,,195,89945.0544994,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,89945.0544993
-1,0,,0,0,0,,,0,0.0,0.0,,0,,196,18996.6771059,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,18996.6771059
-1,0,,0,0,0,,,0,0.0,0.0,,0,,197,2874.23706307,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2874.23706307
-1,0,,0,0,0,,,0,0.0,0.0,,0,,198,13268.8140028,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,13255.4957984
-1,0,,0,0,0,,,0,0.0,0.0,,0,,199,16321.1652818,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2121.1888358
-1,0,,0,0,0,,,0,0.0,0.0,,0,,200,20738.0540395,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,184.471711329
-1,0,,0,0,0,,,0,0.0,0.0,,0,,201,64511.823457,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,49569.8769673
-1,0,,0,0,0,,,0,0.0,0.0,,0,,202,7507.72199273,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,7507.72199278
-1,0,,0,0,0,,,0,0.0,0.0,,0,,203,1139.77173334,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1139.77173334
-1,0,,0,0,0,,,0,0.0,0.0,,0,,204,12592.3335999,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,8709.35358059
-1,0,,0,0,0,,,0,0.0,0.0,,0,,205,542.887807536,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,527.584383615
-1,0,,0,0,0,,,0,0.0,0.0,,0,,206,133509.590223,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,133509.590222
-1,0,,0,0,0,,,0,0.0,0.0,,0,,207,27187.8208278,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,27187.8208278
-1,0,,0,0,0,,,0,0.0,0.0,,0,,208,3895.92493798,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3855.73615966
-1,0,,0,0,0,,,0,0.0,0.0,,0,,209,35914.1826904,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,35914.1826904
-1,0,,0,0,0,,,0,0.0,0.0,,0,,210,384.815915714,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,384.81591572
-1,0,,0,0,0,,,0,0.0,0.0,,0,,211,41700.448065,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,41700.448065
-1,0,,0,0,0,,,0,0.0,0.0,,0,,212,3820.34537705,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3820.34537725
-1,0,,0,0,0,,,0,0.0,0.0,,0,,213,30306.8276635,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,30306.8276636
-1,0,,0,0,0,,,0,0.0,0.0,,0,,214,66402.486593,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,66402.4865928
-1,0,,0,0,0,,,0,0.0,0.0,,0,,215,3239.31524117,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3239.3152412
-1,0,,0,0,0,,,0,0.0,0.0,,0,,216,81533.805546,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,81533.805546
-1,0,,0,0,0,,,0,0.0,0.0,,0,,217,9116.34638283,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,9116.34638285
-1,0,,0,0,0,,,0,0.0,0.0,,0,,218,97360.1969612,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,97360.1969613
-1,0,,0,0,0,,,0,0.0,0.0,,0,,219,5750.44388601,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,5750.44388604
-1,0,,0,0,0,,,0,0.0,0.0,,0,,220,414.217514736,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,414.217514737
-1,0,,0,0,0,,,0,0.0,0.0,,0,,221,8217.96995646,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,8217.96995645
-1,0,,0,0,0,,,0,0.0,0.0,,0,,222,103884.647767,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,103884.647767
-1,0,,0,0,0,,,0,0.0,0.0,,0,,223,57332.4956318,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,57332.4956318
-1,0,,0,0,0,,,0,0.0,0.0,,0,,224,2262.89532413,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2262.89532417
-1,0,,0,0,0,,,0,0.0,0.0,,0,,225,1711.15902489,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1711.15902495
-1,0,,0,0,0,,,0,0.0,0.0,,0,,226,1892.73012609,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1892.73007388
-1,0,,0,0,0,,,0,0.0,0.0,,0,,227,47277.2397358,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,47277.2397358
-1,0,,0,0,0,,,0,0.0,0.0,,0,,228,63572.5101926,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,63572.5101927
-1,0,,0,0,0,,,0,0.0,0.0,,0,,229,58147.6904204,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,58147.6904205
-1,0,,0,0,0,,,0,0.0,0.0,,0,,230,50082.2903922,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,50082.2903922
-1,0,,0,0,0,,,0,0.0,0.0,,0,,231,34983.6766986,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,34983.6767065
-1,0,,0,0,0,,,0,0.0,0.0,,0,,232,47417.1862315,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,47417.1862313
-1,0,,0,0,0,,,0,0.0,0.0,,0,,233,1037995.13019,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1037995.13019
-1,0,,0,0,0,,,0,0.0,0.0,,0,,234,110157.362526,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,110157.362526
-1,0,,0,0,0,,,0,0.0,0.0,,0,,235,204479.546475,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,204479.54673
-1,0,,0,0,0,,,0,0.0,0.0,,0,,236,573284.947361,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,573284.947361
-1,0,,0,0,0,,,0,0.0,0.0,,0,,237,31236.1919113,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,31236.1919113
-1,0,,0,0,0,,,0,0.0,0.0,,0,,238,234.904194264,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,234.904194274
-1,0,,0,0,0,,,0,0.0,0.0,,0,,239,28688.925214,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,28688.925214
-1,0,,0,0,0,,,0,0.0,0.0,,0,,240,366402.873725,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,366402.873739
-1,0,,0,0,0,,,0,0.0,0.0,,0,,241,19192.9307246,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,19192.9307245
-1,0,,0,0,0,,,0,0.0,0.0,,0,,242,4693.0568118,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,4693.05681192
-1,0,,0,0,0,,,0,0.0,0.0,,0,,243,3431.06248487,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3431.06231674
-1,0,,0,0,0,,,0,0.0,0.0,,0,,244,192387.584939,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,192387.584939
-1,0,,0,0,0,,,0,0.0,0.0,,0,,245,198479.328005,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,198479.328084
-1,0,,0,0,0,,,0,0.0,0.0,,0,,246,124540.371895,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,124540.371895
-1,0,,0,0,0,,,0,0.0,0.0,,0,,247,164192.171299,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,164192.171299
-1,0,,0,0,0,,,0,0.0,0.0,,0,,248,9831.20620392,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,9831.20620394
-1,0,,0,0,0,,,0,0.0,0.0,,0,,249,36699.2572521,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,36699.2572521
-1,0,,0,0,0,,,0,0.0,0.0,,0,,250,84148.4519572,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,84148.4519572
-1,0,,0,0,0,,,0,0.0,0.0,,0,,251,105147.959796,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,105147.959796
-1,0,,0,0,0,,,0,0.0,0.0,,0,,252,168444.99081,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,168444.99081
-1,0,,0,0,0,,,0,0.0,0.0,,0,,253,14322.482363,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,14322.482363
-1,0,,0,0,0,,,0,0.0,0.0,,0,,254,256357.410381,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,256357.410381
-1,0,,0,0,0,,,0,0.0,0.0,,0,,255,247830.815628,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,247830.815628
-1,0,,0,0,0,,,0,0.0,0.0,,0,,256,32310.1164964,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,32310.1164964
-1,0,,0,0,0,,,0,0.0,0.0,,0,,257,36569.3777069,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,36569.3777068
-1,0,,0,0,0,,,0,0.0,0.0,,0,,258,66633.611994,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,66633.6119938
-1,0,,0,0,0,,,0,0.0,0.0,,0,,259,115601.952645,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,115601.952645
-1,0,,0,0,0,,,0,0.0,0.0,,0,,260,53623.4205394,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,53623.4205391
-1,0,,0,0,0,,,0,0.0,0.0,,0,,261,145936.83836,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,145936.838955
-1,0,,0,0,0,,,0,0.0,0.0,,0,,262,7539.22518465,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,7539.22524298
-1,0,,0,0,0,,,0,0.0,0.0,,0,,263,104022.361937,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,104022.361937
-1,0,,0,0,0,,,0,0.0,0.0,,0,,264,80241.7947661,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,80241.7947659
-1,0,,0,0,0,,,0,0.0,0.0,,0,,265,59389.986478,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,59389.9864779
-1,0,,0,0,0,,,0,0.0,0.0,,0,,266,369095.799576,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,369095.79974
-1,0,,0,0,0,,,0,0.0,0.0,,0,,267,90854.9686752,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,78632.411685
-1,0,,0,0,0,,,0,0.0,0.0,,0,,268,47615.6746222,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,47615.6746223
-1,0,,0,0,0,,,0,0.0,0.0,,0,,269,418612.002333,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,418612.002272
-1,0,,0,0,0,,,0,0.0,0.0,,0,,270,12875.7257512,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,12875.7257511
-1,0,,0,0,0,,,0,0.0,0.0,,0,,271,66812.0186608,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,66812.0186611
-1,0,,0,0,0,,,0,0.0,0.0,,0,,272,61038.573594,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,61038.573594
-1,0,,0,0,0,,,0,0.0,0.0,,0,,273,74232.8117842,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,74232.8117842
-1,0,,0,0,0,,,0,0.0,0.0,,0,,274,89668.5634846,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,89668.563467
-1,0,,0,0,0,,,0,0.0,0.0,,0,,275,44861.4356176,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,44861.4356177
-1,0,,0,0,0,,,0,0.0,0.0,,0,,276,5613.43557307,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,5613.43557301
-1,0,,0,0,0,,,0,0.0,0.0,,0,,277,369753.435438,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,369753.435437
-1,0,,0,0,0,,,0,0.0,0.0,,0,,278,133019.426577,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,133019.426554
-1,0,,0,0,0,,,0,0.0,0.0,,0,,279,569336.136123,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,569336.136125
-1,0,,0,0,0,,,0,0.0,0.0,,0,,280,40463.0392252,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,40463.0392975
-1,0,,0,0,0,,,0,0.0,0.0,,0,,281,144703.853481,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,144703.853481
-1,0,,0,0,0,,,0,0.0,0.0,,0,,282,184462.713298,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,184462.713298
-1,0,,0,0,0,,,0,0.0,0.0,,0,,283,720894.402817,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,720894.402817
-1,0,,0,0,0,,,0,0.0,0.0,,0,,284,73950.4471977,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,73950.4471977
-1,0,,0,0,0,,,0,0.0,0.0,,0,,285,244907.753924,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,244907.753924
-1,0,,0,0,0,,,0,0.0,0.0,,0,,286,33931.5843016,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,33931.5843015
-1,0,,0,0,0,,,0,0.0,0.0,,0,,287,16153.9142259,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,16153.9142259
-1,0,,0,0,0,,,0,0.0,0.0,,0,,288,54149.2392492,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,54149.2392493
-1,0,,0,0,0,,,0,0.0,0.0,,0,,289,4095.75594375,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,4095.75594373
-1,0,,0,0,0,,,0,0.0,0.0,,0,,290,4251.53657054,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,4251.53657053
-1,0,,0,0,0,,,0,0.0,0.0,,0,,291,4390.18738123,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,4390.18738128
-1,0,,0,0,0,,,0,0.0,0.0,,0,,292,3290.14323708,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3290.14323708
-1,0,,0,0,0,,,0,0.0,0.0,,0,,293,5690.6396402,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,5690.63964024
-1,0,,0,0,0,,,0,0.0,0.0,,0,,294,2238.94111631,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2238.9411164
-1,0,,0,0,0,,,0,0.0,0.0,,0,,295,11929.0096727,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,11929.0096728
-1,0,,0,0,0,,,0,0.0,0.0,,0,,296,894.098089498,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,894.098089494
-1,0,,0,0,0,,,0,0.0,0.0,,0,,297,256.593730705,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,248.439874962
-1,0,,0,0,0,,,0,0.0,0.0,,0,,298,12.0693661916,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3.91551042372
-1,0,,0,0,0,,,0,0.0,0.0,,0,,299,2132.56696871,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2132.56696872
-1,0,,0,0,0,,,0,0.0,0.0,,0,,300,2032.01565753,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2032.01565823
-1,0,,0,0,0,,,0,0.0,0.0,,0,,301,13294.5800861,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,13294.5800861
-1,0,,0,0,0,,,0,0.0,0.0,,0,,302,19749.8159171,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,19749.815917
-1,0,,0,0,0,,,0,0.0,0.0,,0,,303,5894.35168373,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,5881.0334794
-1,0,,0,0,0,,,0,0.0,0.0,,0,,304,200791.464935,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,200791.464934
-1,0,,0,0,0,,,0,0.0,0.0,,0,,305,121431.076348,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,121431.076347
-1,0,,0,0,0,,,0,0.0,0.0,,0,,306,395.889976639,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,395.889976669
-1,0,,0,0,0,,,0,0.0,0.0,,0,,307,13904.6770854,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,13904.6770853
-1,0,,0,0,0,,,0,0.0,0.0,,0,,308,2457.1096459,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,2457.1096459
-1,0,,0,0,0,,,0,0.0,0.0,,0,,309,1350.77732268,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,1350.7773227
-1,0,,0,0,0,,,0,0.0,0.0,,0,,310,21876.1901274,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,21876.1901275
-1,0,,0,0,0,,,0,0.0,0.0,,0,,311,20838.0865232,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,20838.0865233
-1,0,,0,0,0,,,0,0.0,0.0,,0,,312,32344.3136168,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,32344.3136167
-1,0,,0,0,0,,,0,0.0,0.0,,0,,313,13064.7121247,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,13064.7121246
-1,0,,0,0,0,,,0,0.0,0.0,,0,,314,3172.30964036,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3172.30964034
-1,0,,0,0,0,,,0,0.0,0.0,,0,,315,5027.8328039,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,5027.83280393
-1,0,,0,0,0,,,0,0.0,0.0,,0,,316,581.683162929,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,581.683162951
-1,0,,0,0,0,,,0,0.0,0.0,,0,,317,18351.4480203,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,18351.4480203
-1,0,,0,0,0,,,0,0.0,0.0,,0,,318,37198.2653182,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,37198.2653181
-1,0,,0,0,0,,,0,0.0,0.0,,0,,319,3943.89457128,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,3943.89457134
-1,0,,0,0,0,,,0,0.0,0.0,,0,,320,97079.0069,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,97079.0069004
-1,0,,0,0,0,,,0,0.0,0.0,,0,,321,20224.0867095,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,20224.0867094
-1,0,,0,0,0,,,0,0.0,0.0,,0,,322,10928.66442,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,10928.6644201
-1,0,,0,0,0,,,0,0.0,0.0,,0,,323,13285.1513259,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,13285.1513259
-1,0,,0,0,0,,,0,0.0,0.0,,0,,324,5604.7537389,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,5604.75373889
-1,0,,0,0,0,,,0,0.0,0.0,,0,,325,38337.6743424,Agricultural Zone,Agricultural Zone,Agriculture,ZoneNo 1,38337.6743424
-1,0,,0,0,0,,,0,0.0,0.0,,0,,326,66177.663193,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,66177.663193
-1,0,,0,0,0,,,0,0.0,0.0,,0,,327,11637.2957247,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,11637.2957248
-1,0,,0,0,0,,,0,0.0,0.0,,0,,328,2852.96171628,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,2852.96171637
-1,0,,0,0,0,,,0,0.0,0.0,,0,,329,3133.63416114,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3133.63416111
-1,0,,0,0,0,,,0,0.0,0.0,,0,,330,2548.01889449,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,2548.01889448
-1,0,,0,0,0,,,0,0.0,0.0,,0,,331,2978.04223916,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,2978.04223918
-1,0,,0,0,0,,,0,0.0,0.0,,0,,332,3597.84387938,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3597.84387936
-1,0,,0,0,0,,,0,0.0,0.0,,0,,333,3250.69954572,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3250.69954572
-1,0,,0,0,0,,,0,0.0,0.0,,0,,334,3281.36649022,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3281.36649017
-1,0,,0,0,0,,,0,0.0,0.0,,0,,335,5346.32854328,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,5346.32854324
-1,0,,0,0,0,,,0,0.0,0.0,,0,,336,2048.67427485,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,2048.67427485
-1,0,,0,0,0,,,0,0.0,0.0,,0,,337,5338.97237155,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,5338.97237154
-1,0,,0,0,0,,,0,0.0,0.0,,0,,338,6258.20119934,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,6258.20119928
-1,0,,0,0,0,,,0,0.0,0.0,,0,,339,3680.64403799,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3680.64403801
-1,0,,0,0,0,,,0,0.0,0.0,,0,,340,4615.80301362,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,4615.8030564
-1,0,,0,0,0,,,0,0.0,0.0,,0,,341,3501.91067873,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3501.91067872
-1,0,,0,0,0,,,0,0.0,0.0,,0,,342,3627.91944225,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3627.91944225
-1,0,,0,0,0,,,0,0.0,0.0,,0,,343,5511.2887445,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,5511.28874454
-1,0,,0,0,0,,,0,0.0,0.0,,0,,344,2396.32619744,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,2396.32619729
-1,0,,0,0,0,,,0,0.0,0.0,,0,,345,327118.985842,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,327118.985842
-1,0,,0,0,0,,,0,0.0,0.0,,0,,346,23285.6209268,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,23285.6209268
-1,0,,0,0,0,,,0,0.0,0.0,,0,,347,839151.93227,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,839151.93227
-1,0,,0,0,0,,,0,0.0,0.0,,0,,348,99559.1997355,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,99559.1997355
-1,0,,0,0,0,,,0,0.0,0.0,,0,,349,22773.9328428,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,22773.9328427
-1,0,,0,0,0,,,0,0.0,0.0,,0,,350,27143.6627681,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,27143.6627678
-1,0,,0,0,0,,,0,0.0,0.0,,0,,351,16759.6479453,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,16759.6479454
-1,0,,0,0,0,,,0,0.0,0.0,,0,,352,49055.7137603,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,49055.7137605
-1,0,,0,0,0,,,0,0.0,0.0,,0,,353,3024.99929843,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,3024.99936117
-1,0,,0,0,0,,,0,0.0,0.0,,0,,354,2243.47141593,Industrial Zone,Industrial Zone,Industrial,ZoneNo 4,2243.47141596
-1,0,,0,0,0,,,0,0.0,0.0,,0,,355,16217.6921683,Cultural and Archeological,Cultural and Archeological,Cultural and Archeological,ZoneNo 5,16217.6921689
-1,0,,0,0,0,,,0,0.0,0.0,,0,,356,1839.48754012,Cultural and Archeological,Cultural and Archeological,Cultural and Archeological,ZoneNo 5,1839.48754014
